id,title,description,link,image_link,availability,price,brand,condition,google_product_category
DPCS130,Hand-Painted Srikalahasti Pen Kalamkari Pure Crape Silk Sarees Saree (DPCS130),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPCS130). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Crape Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-crape-silk-sarees-saree-dpcs130,https://lh3.googleusercontent.com/d/191ROVWXiQQPhKuJI8ZBOn4SvfRWR3iri=w1200,in_stock,14500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPCS132,Hand-Painted Srikalahasti Pen Kalamkari Pure Crape Silk Sarees Saree (DPCS132),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPCS132). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Crape Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-crape-silk-sarees-saree-dpcs132,https://lh3.googleusercontent.com/d/1nII3TrMCwdhCVSvYVXpTUhgK43Q1Tjas=w1200,in_stock,14500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPCS143,Hand-Painted Srikalahasti Pen Kalamkari Pure Crape Silk Sarees Saree (DPCS143),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPCS143). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Crape Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-crape-silk-sarees-saree-dpcs143,https://lh3.googleusercontent.com/d/1VKmlTcEZJW1UCra_wOLfiMB8U7M5yFxW=w1200,in_stock,13500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPCS144,Hand-Painted Srikalahasti Pen Kalamkari Pure Crape Silk Sarees Saree (DPCS144),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPCS144). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Crape Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-crape-silk-sarees-saree-dpcs144,https://lh3.googleusercontent.com/d/1OrylK0EwjDHmjoH1-G6kMP8xmEdTQrfD=w1200,in_stock,13500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPCS145,Hand-Painted Srikalahasti Pen Kalamkari Pure Crape Silk Sarees Saree (DPCS145),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPCS145). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Crape Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-crape-silk-sarees-saree-dpcs145,https://lh3.googleusercontent.com/d/134C9r6t91z16TiWPLSEZoLLmmuWYW7Wz=w1200,in_stock,13500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPCS146,Hand-Painted Srikalahasti Pen Kalamkari Pure Crape Silk Sarees Saree (DPCS146),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPCS146). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Crape Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-crape-silk-sarees-saree-dpcs146,https://lh3.googleusercontent.com/d/1M-KYQmS8XkFv32FklygykTRDNRpQ8h5d=w1200,in_stock,13500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPCS133,Hand-Painted Srikalahasti Pen Kalamkari Pure Crape Silk Sarees Saree (DPCS133),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPCS133). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Crape Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-crape-silk-sarees-saree-dpcs133,https://lh3.googleusercontent.com/d/16cVg0FrLhnNEhoZTZiIv883GJVZZiJr2=w1200,in_stock,13500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPCS134,Hand-Painted Srikalahasti Pen Kalamkari Pure Crape Silk Sarees Saree (DPCS134),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPCS134). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Crape Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-crape-silk-sarees-saree-dpcs134,https://lh3.googleusercontent.com/d/1bUcA-C7RfyYSnmClhKC4bdbFrbdXe5Oa=w1200,in_stock,13500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPCS135,Hand-Painted Srikalahasti Pen Kalamkari Pure Crape Silk Sarees Saree (DPCS135),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPCS135). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Crape Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-crape-silk-sarees-saree-dpcs135,https://lh3.googleusercontent.com/d/1poe4-a4NNYmHc-h_h08NDNC4gBdbMJFq=w1200,in_stock,13500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPCS137,Hand-Painted Srikalahasti Pen Kalamkari Pure Crape Silk Sarees Saree (DPCS137),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPCS137). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Crape Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-crape-silk-sarees-saree-dpcs137,https://lh3.googleusercontent.com/d/18p4JRZ5GwrqNEoI3AESvzbGGB-Rsen4F=w1200,in_stock,13500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPCS138,Hand-Painted Srikalahasti Pen Kalamkari Pure Crape Silk Sarees Saree (DPCS138),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPCS138). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Crape Silk Sarees. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-crape-silk-sarees-saree-dpcs138,https://lh3.googleusercontent.com/d/1PszbSfIMleqOcmO_LI3WSfNzccmVhzkR=w1200,in_stock,13500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD115,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD115),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD115). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd115,https://lh3.googleusercontent.com/d/1ALV7ZdqcQaiHLgs89OMCrbi6HpNm7IoX=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD116,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD116),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD116). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd116,https://lh3.googleusercontent.com/d/1__w1s8SyiZCuvW0_LYcXTZFrrgRK5rU5=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD117,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD117),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD117). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd117,https://lh3.googleusercontent.com/d/1_HHh35Z37qRldk6Lwr5pAl3-9gQ9Kazd=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD118,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD118),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD118). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd118,https://lh3.googleusercontent.com/d/1BH6C7zr8d9PKuP0d-cWscwe6PN4VuVO6=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD119,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD119),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD119). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd119,https://lh3.googleusercontent.com/d/1GhbRutzRb2jNgeT6wfJfawmdqG7DwV0Z=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD120,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD120),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD120). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd120,https://lh3.googleusercontent.com/d/1oI371I06EW9aDw8pW4VIFlNe-e8NMJ9f=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD121,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD121),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD121). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd121,https://lh3.googleusercontent.com/d/16vHAy1-t3hN37UtU7jc-5FikXSemaZ6q=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD122,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD122),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD122). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd122,https://lh3.googleusercontent.com/d/1fyPRQH-68O54jFA0CjqN7UkWc6r3Xu34=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD123,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD123),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD123). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd123,https://lh3.googleusercontent.com/d/1Sq069TJiS6XrJWbpUftcnZB5KB7Cao1E=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD124,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD124),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD124). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd124,https://lh3.googleusercontent.com/d/1U8lHyabZ0rIbH21QzZ8_ofkQsSfNULXY=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD125,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD125),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD125). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd125,https://lh3.googleusercontent.com/d/1jgbDh_xhjo5nBap372fEm6QDS9_Or_QP=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD126,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD126),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD126). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd126,https://lh3.googleusercontent.com/d/1wSboEzb7RgZ2d30eyHnK_xcUQi24Byi0=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD128,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD128),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD128). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd128,https://lh3.googleusercontent.com/d/1JlaOzLxtnes9ZFEV-MilIIMKBr5vJn__=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD129,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD129),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD129). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd129,https://lh3.googleusercontent.com/d/1RGsRMR6j8eENmUj19uKgcdQTKvr_HdJe=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD130,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD130),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD130). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd130,https://lh3.googleusercontent.com/d/1nwgj0mH4xJszLFCTh9-lNSgwZukaYIpK=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD131,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD131),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD131). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd131,https://lh3.googleusercontent.com/d/1z-CeGVxBhLV7uroYlfAfT7qnDx9UMnnV=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD132,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD132),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD132). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd132,https://lh3.googleusercontent.com/d/11ZyTQpHjNtOG4V0ZLiDVZw3IlS02WfQ5=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD133,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD133),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD133). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd133,https://lh3.googleusercontent.com/d/19bVQlyR3_2IGfUzipEQOTymilcaicB5R=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD134,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD134),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD134). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd134,https://lh3.googleusercontent.com/d/1kYp2Q9IYOvNmthWnmfh7LxfGXI6PfsFG=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD135,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD135),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD135). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd135,https://lh3.googleusercontent.com/d/1b9CAYjJOhxT0QkA4Y2YDdFCRqVoLGU_O=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD136,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD136),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD136). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd136,https://lh3.googleusercontent.com/d/1ly-P2YZQibtgr8JlCQALr-KTvjSSz3Gu=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD138,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD138),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD138). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd138,https://lh3.googleusercontent.com/d/1HAFoyxjgTj8mSWDO22UYZHuqaNxYpeMP=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD139,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD139),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD139). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd139,https://lh3.googleusercontent.com/d/1dqtuBXmOEJhYfbXwO8grfv9uEu6X5lbP=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD140,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD140),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD140). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd140,https://lh3.googleusercontent.com/d/1lSR5xMOybJHyl0DKCj9n3oMEmXefTDAe=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD142,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD142),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD142). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd142,https://lh3.googleusercontent.com/d/1wSHPA4scOReEx-oWNHG5h8BWT7laV0WQ=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
DPTD143,Hand-Painted Srikalahasti Pen Kalamkari Pure Tussar Silk duppatas Saree (DPTD143),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: DPTD143). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Tussar Silk duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-tussar-silk-duppatas-saree-dptd143,https://lh3.googleusercontent.com/d/1DnqLNvmIxqEN9kjac1DmJesTpzGmjWZm=w1200,in_stock,3800 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
